data,et,lon,optical_depth,radius,rev,star_name
46.0,171476936.7739789,5.8915397598147266,1.5117756221755128,178769.65049454686,9,alpleo
46.0,171476936.97397763,5.890515412302839,1.5107843319652803,178765.91554417033,9,alpleo
54.0,171476937.17397633,5.889491030121144,1.5117756221755128,178762.18071380176,9,alpleo
54.0,171476937.37397504,5.888466587319373,1.511775622175513,178758.44585449676,9,alpleo
47.0,171476937.57397377,5.887442117512566,1.5127669123857457,178754.71108593224,9,alpleo
53.0,171476937.7739725,5.886417596244242,1.511775622175513,178750.97637752965,9,alpleo
57.0,171476937.97397125,5.8853930344620355,1.5097930417550476,178747.24167652812,9,alpleo
58.0,171476938.17396992,5.884368434907037,1.5078104613345824,178743.50707866767,9,alpleo
39.0,171476938.3739687,5.883343780834187,1.5127669123857457,178739.7724846498,9,alpleo
62.0,171476938.5739674,5.882319097734848,1.511775622175513,178736.0379641117,9,alpleo
52.0,171476938.77396613,5.881294358199067,1.5117756221755128,178732.30348968803,9,alpleo
56.0,171476938.97396484,5.880269581865353,1.5117756221755128,178728.56903816364,9,alpleo
53.0,171476939.17396358,5.879244773222036,1.511775622175513,178724.83470329194,9,alpleo
59.0,171476939.37396228,5.878219899845732,1.5127669123857457,178721.10034472865,9,alpleo
67.0,171476939.57396105,5.877195003299249,1.5090674442172496,178717.36607277935,9,alpleo
46.0,171476939.77395973,5.876170053809571,1.511775622175513,178713.6318620717,9,alpleo
53.0,171476939.97395852,5.875145062663802,1.5088017515448147,178709.89766020008,9,alpleo
47.0,171476940.1739572,5.87412003258026,1.5127669123857457,178706.1635435941,9,alpleo
55.0,171476940.37395594,5.873094960590211,1.5075732850101098,178702.4294953035,9,alpleo
59.0,171476940.57395467,5.8720698378336476,1.5117756221755128,178698.69542657593,9,alpleo
46.0,171476940.77395338,5.871044678644289,1.50906744421725,178694.96147994348,9,alpleo
57.0,171476940.97395208,5.870019476652406,1.5100587344274825,178691.22754329772,9,alpleo
55.0,171476941.17395085,5.868994229028687,1.509555865430575,178687.4936594543,9,alpleo
45.0,171476941.37394956,5.867968933760632,1.5097930417550471,178683.75983102882,9,alpleo
51.0,171476941.5739483,5.866943605286966,1.5100587344274825,178680.0260412991,9,alpleo
52.0,171476941.773947,5.86591823232624,1.51078433196528,178676.2923433467,9,alpleo
53.0,171476941.97394574,5.86489281096732,1.5117756221755128,178672.55864201888,9,alpleo
49.0,171476942.17394447,5.863867349970707,1.5127669123857457,178668.82500640448,9,alpleo
52.0,171476942.37394315,5.862841848168465,1.5097930417550471,178665.0914582617,9,alpleo
43.0,171476942.5739419,5.861816297286676,1.5127669123857457,178661.35788787238,9,alpleo
51.0,171476942.77394065,5.860790710598508,1.5117756221755128,178657.62443820148,9,alpleo
45.0,171476942.9739394,5.859765077896893,1.5127669123857457,178653.8910025397,9,alpleo
55.0,171476943.1739381,5.858739399425883,1.5127669123857457,178650.15760050327,9,alpleo
50.0,171476943.37393683,5.857713682839124,1.511775622175513,178646.42430204176,9,alpleo
54.0,171476943.57393554,5.8566879215773255,1.5127669123857457,178642.6909959118,9,alpleo
43.0,171476943.77393427,5.8556621172212555,1.51078433196528,178638.95777962034,9,alpleo
49.0,171476943.97393298,5.854636268834342,1.5117756221755128,178635.2245949406,9,alpleo
54.0,171476944.17393172,5.853610381013863,1.5117756221755128,178631.491456339,9,alpleo
54.0,171476944.37393042,5.852584449806585,1.5127669123857457,178627.75840759673,9,alpleo
59.0,171476944.5739292,5.851558473903817,1.509793041755047,178624.0253513396,9,alpleo
56.0,171476944.7739279,5.8505324561242515,1.5117756221755128,178620.29238382564,9,alpleo
51.0,171476944.97392663,5.849506396158372,1.511775622175513,178616.55946517974,9,alpleo
65.0,171476945.1739253,5.84848028635351,1.51078433196528,178612.82654482676,9,alpleo
43.0,171476945.37392408,5.847454144841778,1.5117756221755128,178609.09376094726,9,alpleo
36.0,171476945.57392278,5.846427954089623,1.5117756221755128,178605.36095493197,9,alpleo
57.0,171476945.77392152,5.845401714391766,1.5127669123857457,178601.62820557973,9,alpleo
41.0,171476945.97392026,5.844375447124586,1.511775622175513,178597.89556796182,9,alpleo
49.0,171476946.17391896,5.843349127661915,1.5127669123857457,178594.16291183024,9,alpleo
36.0,171476946.3739177,5.842322759312248,1.5127669123857457,178590.43033211623,9,alpleo
53.0,171476946.5739164,5.841296361641866,1.5097930417550478,178586.6978063138,9,alpleo
49.0,171476946.7739151,5.840269908323779,1.5117756221755128,178582.9653055909,9,alpleo
54.0,171476946.97391385,5.839243421464574,1.5097930417550471,178579.23290374002,9,alpleo
53.0,171476947.1739126,5.838216887904715,1.5097930417550476,178575.50049680402,9,alpleo
41.0,171476947.3739113,5.837190309436572,1.5107843319652803,178571.76818151004,9,alpleo
57.0,171476947.57391006,5.836163692316003,1.5117756221755128,178568.03589146922,9,alpleo
52.0,171476947.77390873,5.835137025415207,1.5088017515448149,178564.30363979738,9,alpleo
38.0,171476947.97390747,5.8341103273227555,1.5127669123857457,178560.57150354804,9,alpleo
57.0,171476948.17390618,5.833083579372754,1.5127669123857457,178556.83934586824,9,alpleo
47.0,171476948.37390494,5.832056778576254,1.5117756221755128,178553.10725004517,9,alpleo
52.0,171476948.57390365,5.831029958308054,1.5117756221755128,178549.37525615614,9,alpleo
45.0,171476948.77390242,5.830003077598418,1.5110500246377152,178545.64325298744,9,alpleo
56.0,171476948.97390112,5.8289761519160335,1.5107843319652803,178541.911322336,9,alpleo
53.0,171476949.17389983,5.8279492018872565,1.509555865430575,178538.17945977562,9,alpleo
57.0,171476949.37389857,5.826922182870755,1.5110500246377152,178534.44759780823,9,alpleo
50.0,171476949.5738973,5.825895142605703,1.5127669123857457,178530.71583995142,9,alpleo
48.0,171476949.773896,5.824868052258165,1.5107843319652798,178526.98410072867,9,alpleo
50.0,171476949.97389472,5.823840911483337,1.5117756221755128,178523.25242054157,9,alpleo
59.0,171476950.17389348,5.822813742535825,1.5127669123857457,178519.52079302436,9,alpleo
44.0,171476950.3738922,5.821786513771442,1.511775622175513,178515.78919513672,9,alpleo
51.0,171476950.57389092,5.820759257518774,1.5127669123857457,178512.05768901203,9,alpleo
62.0,171476950.77388963,5.819731949288004,1.51078433196528,178508.32618405542,9,alpleo
52.0,171476950.97388837,5.818704593488113,1.5107843319652803,178504.594754024,9,alpleo
50.0,171476951.17388707,5.817677213622306,1.5097930417550476,178500.86339174063,9,alpleo
48.0,171476951.3738858,5.816649766940413,1.511775622175513,178497.13202817898,9,alpleo
50.0,171476951.57388455,5.815622294620621,1.5097930417550471,178493.40077365973,9,alpleo
49.0,171476951.77388328,5.814594776459939,1.5127669123857457,178489.6695326259,9,alpleo
61.0,171476951.97388196,5.81356720165034,1.50906744421725,178485.93833771933,9,alpleo
49.0,171476952.17388073,5.812539606552367,1.5127669123857457,178482.20722612712,9,alpleo
52.0,171476952.37387943,5.811511954236834,1.5127669123857457,178478.47614177666,9,alpleo
51.0,171476952.57387817,5.810484257692874,1.5117756221755128,178474.74510869305,9,alpleo
55.0,171476952.7738769,5.80945652533243,1.5110500246377152,178471.01411719562,9,alpleo
60.0,171476952.97387564,5.808428744153203,1.507810461334582,178467.28320274982,9,alpleo
43.0,171476953.17387438,5.807400929487458,1.5127669123857457,178463.55232723468,9,alpleo
46.0,171476953.3738731,5.806373058978586,1.5097930417550476,178459.82147677653,9,alpleo
38.0,171476953.5738718,5.8053451507788125,1.5127669123857457,178456.09071020407,9,alpleo
51.0,171476953.77387056,5.804317208192978,1.5127669123857457,178452.35998379267,9,alpleo
59.0,171476953.97386926,5.803289204059541,1.5107843319652803,178448.62928904203,9,alpleo
41.0,171476954.17386797,5.80226117367042,1.5117756221755128,178444.89866469373,9,alpleo
45.0,171476954.37386668,5.801233097513293,1.5117756221755128,178441.16809393573,9,alpleo
49.0,171476954.57386544,5.800204961161917,1.5068191711243495,178437.4375334567,9,alpleo
59.0,171476954.77386418,5.799176812113153,1.5100587344274825,178433.70708689943,9,alpleo
43.0,171476954.9738629,5.798148593485099,1.5090674442172496,178429.97664199385,9,alpleo
48.0,171476955.1738616,5.7971203430344564,1.511775622175513,178426.24625420172,9,alpleo
53.0,171476955.37386033,5.796092052806605,1.51078433196528,178422.51593285814,9,alpleo
50.0,171476955.57385904,5.795063705018645,1.5088017515448149,178418.78563857064,9,alpleo
49.0,171476955.77385777,5.794035336951088,1.5127669123857457,178415.05542743334,9,alpleo
47.0,171476955.9738565,5.79300690404852,1.5127669123857457,178411.3252326105,9,alpleo
47.0,171476956.17385522,5.791978441600303,1.5117756221755128,178407.59511175967,9,alpleo
52.0,171476956.37385398,5.790949928878224,1.5107843319652798,178403.865009561,9,alpleo
47.0,171476956.57385266,5.78992139468729,1.5107843319652798,178400.13507168173,9,alpleo
51.0,171476956.7738514,5.788892786692104,1.511775622175513,178396.40502127376,9,alpleo
62.0,171476956.97385013,5.787864127040709,1.5107843319652798,178392.67503074175,9,alpleo
55.0,171476957.17384887,5.786835477214689,1.5097930417550476,178388.94526722014,9,alpleo
43.0,171476957.37384757,5.785806746254686,1.51078433196528,178385.21539989472,9,alpleo
52.0,171476957.5738463,5.784777963533884,1.5110500246377152,178381.48559257147,9,alpleo
49.0,171476957.77384502,5.7837491649763475,1.5127669123857457,178377.75588303513,9,alpleo
49.0,171476957.97384375,5.782720315975375,1.5117756221755128,178374.02623229235,9,alpleo
39.0,171476958.17384243,5.781691400001684,1.5117756221755128,178370.29654071954,9,alpleo
59.0,171476958.3738412,5.78066247129408,1.5097930417550476,178366.566983289,9,alpleo
42.0,171476958.5738399,5.779633498234065,1.5127669123857457,178362.83751693898,9,alpleo
51.0,171476958.77383864,5.778604459249449,1.5085645752203425,178359.10796862957,9,alpleo
58.0,171476958.97383735,5.7775753794960805,1.5097930417550478,178355.3785078587,9,alpleo
55.0,171476959.1738361,5.776546296956622,1.51078433196528,178351.64924865105,9,alpleo
43.0,171476959.37383482,5.775517128746225,1.5090674442172496,178347.91985089862,9,alpleo
41.0,171476959.57383355,5.774487915792127,1.51078433196528,178344.190545352,9,alpleo
44.0,171476959.7738323,5.7734586942000305,1.511775622175513,178340.46136894028,9,alpleo
52.0,171476959.973831,5.772429408335775,1.5097930417550476,178336.73218773596,9,alpleo
47.0,171476960.17382973,5.77140006812371,1.511775622175513,178333.00303016964,9,alpleo
38.0,171476960.37382847,5.770370710011543,1.5100587344274825,178329.27397295675,9,alpleo
48.0,171476960.57382718,5.769341298685716,1.5097930417550476,178325.54497811865,9,alpleo
47.0,171476960.77382588,5.768311827874658,1.5117756221755128,178321.81593338505,9,alpleo
47.0,171476960.97382462,5.767282327645711,1.5097930417550476,178318.08700211067,9,alpleo
51.0,171476961.17382336,5.7662528046217,1.51078433196528,178314.35821685012,9,alpleo
55.0,171476961.3738221,5.765223214975979,1.5127669123857457,178310.62935048246,9,alpleo
52.0,171476961.57382077,5.764193563856997,1.5117756221755128,178306.9005157455,9,alpleo
50.0,171476961.77381957,5.763163926526676,1.5107843319652803,178303.17190336212,9,alpleo
58.0,171476961.97381824,5.7621341953720915,1.5110500246377152,178299.4431623362,9,alpleo
63.0,171476962.17381704,5.761104423199554,1.5127669123857457,178295.71450855414,9,alpleo
48.0,171476962.3738157,5.760074651438938,1.5107843319652803,178291.9860131137,9,alpleo
50.0,171476962.57381445,5.759044793976698,1.511775622175513,178288.25745907723,9,alpleo
50.0,171476962.77381313,5.758014898676895,1.5117756221755128,178284.52894900073,9,alpleo
50.0,171476962.97381192,5.756984977853232,1.511775622175513,178280.80054788155,9,alpleo
61.0,171476963.17381057,5.755955006441784,1.5088017515448147,178277.0722057596,9,alpleo
59.0,171476963.37380937,5.754924986024451,1.5097930417550476,178273.34384145073,9,alpleo
60.0,171476963.57380804,5.75389491397235,1.50906744421725,178269.6155376872,9,alpleo
38.0,171476963.77380678,5.75286483513472,1.5127669123857457,178265.88740051512,9,alpleo
45.0,171476963.97380552,5.751834683193384,1.5107843319652803,178262.15918953874,9,alpleo
44.0,171476964.17380422,5.750804471272429,1.5127669123857457,178258.43100912735,9,alpleo
43.0,171476964.37380293,5.749774276708447,1.5100587344274825,178254.70304676847,9,alpleo
46.0,171476964.5738017,5.748743981713378,1.5127669123857457,178250.97496292568,9,alpleo
55.0,171476964.7738004,5.747713652902387,1.5095558654305747,178247.24695847175,9,alpleo
46.0,171476964.97379914,5.746683311275806,1.5117756221755128,178243.51908829066,9,alpleo
48.0,171476965.17379785,5.745652908639636,1.511775622175513,178239.7912492292,9,alpleo
65.0,171476965.37379658,5.744622448296566,1.5100587344274825,178236.0633583708,9,alpleo
44.0,171476965.5737953,5.7435919636810775,1.5127669123857457,178232.33561529242,9,alpleo
41.0,171476965.773794,5.74256143480655,1.5127669123857457,178228.60792359806,9,alpleo
35.0,171476965.97379276,5.741530853290289,1.51078433196528,178224.88021369523,9,alpleo
58.0,171476966.17379147,5.740500226897361,1.5107843319652798,178221.1525958693,9,alpleo
47.0,171476966.37379023,5.739469583612834,1.5117756221755128,178217.42507733573,9,alpleo
48.0,171476966.57378897,5.738438867728842,1.51078433196528,178213.697524629,9,alpleo
49.0,171476966.77378765,5.737408097404609,1.5107843319652803,178209.96999544802,9,alpleo
50.0,171476966.97378638,5.736377342297712,1.5127669123857457,178206.24268673797,9,alpleo
48.0,171476967.17378512,5.735346492366293,1.51078433196528,178202.5152903919,9,alpleo
50.0,171476967.37378386,5.734315599504061,1.5127669123857457,178198.78790431147,9,alpleo
64.0,171476967.57378256,5.733284693733664,1.51078433196528,178195.06069191213,9,alpleo
56.0,171476967.7737813,5.732253731946315,1.5107843319652803,178191.33350544426,9,alpleo
53.0,171476967.97378004,5.731222711716925,1.5117756221755128,178187.60626807885,9,alpleo
54.0,171476968.1737787,5.730191663134426,1.5095558654305754,178183.87918263633,9,alpleo
44.0,171476968.37377748,5.729160578515221,1.511775622175513,178180.1521392026,9,alpleo
55.0,171476968.57377622,5.728129433056315,1.5100587344274823,178176.42508733404,9,alpleo
60.0,171476968.77377492,5.727098238370667,1.5100587344274825,178172.69809322056,9,alpleo
49.0,171476968.97377366,5.726067052401694,1.5127669123857457,178168.97128760017,9,alpleo
42.0,171476969.17377236,5.725035763825047,1.5127669123857457,178165.24436305414,9,alpleo
44.0,171476969.3737711,5.724004437473627,1.51078433196528,178161.5174827606,9,alpleo
56.0,171476969.5737698,5.722973110516668,1.5117756221755128,178157.79080202163,9,alpleo
48.0,171476969.77376854,5.721941707932351,1.5127669123857457,178154.06409006097,9,alpleo
44.0,171476969.97376725,5.7209102562366745,1.5117756221755128,178150.3373559561,9,alpleo
49.0,171476970.17376596,5.7198787943453455,1.5097930417550476,178146.61083270327,9,alpleo
46.0,171476970.3737647,5.718847267540591,1.5127669123857457,178142.8842658479,9,alpleo
49.0,171476970.57376346,5.717815684076029,1.5107843319652798,178139.15768548165,9,alpleo
43.0,171476970.77376214,5.716784073812891,1.5127669123857457,178135.43125589972,9,alpleo
59.0,171476970.9737609,5.7157524393688535,1.5107843319652798,178131.7048942565,9,alpleo
49.0,171476971.17375958,5.714720720931714,1.5097930417550476,178127.97847143924,9,alpleo
45.0,171476971.37375832,5.713688968630737,1.51078433196528,178124.25212786093,9,alpleo
51.0,171476971.57375705,5.712657220030428,1.51078433196528,178120.52597863323,9,alpleo
58.0,171476971.7737558,5.711625368915753,1.51078433196528,178116.7997110494,9,alpleo
49.0,171476971.9737545,5.710593484942092,1.51078433196528,178113.0734817825,9,alpleo
52.0,171476972.17375326,5.709561601425466,1.5117756221755128,178109.34749004466,9,alpleo
65.0,171476972.37375197,5.708529632166863,1.5097930417550476,178105.62140002009,9,alpleo
49.0,171476972.57375067,5.70749761851878,1.5107843319652798,178101.89532222945,9,alpleo
47.0,171476972.77374944,5.706465593120262,1.5117756221755128,178098.16945646796,9,alpleo
48.0,171476972.97374815,5.705433509233701,1.5127669123857457,178094.4435398854,9,alpleo
47.0,171476973.17374685,5.704401360903979,1.5117756221755128,178090.71761937917,9,alpleo
44.0,171476973.37374556,5.703369183047527,1.51078433196528,178086.9918125386,9,alpleo
62.0,171476973.57374433,5.702336995435863,1.5110500246377152,178083.26613617103,9,alpleo
48.0,171476973.77374303,5.7013047128556344,1.511775622175513,178079.5403723847,9,alpleo
46.0,171476973.97374177,5.700272412263638,1.5127669123857457,178075.81470898696,9,alpleo
72.0,171476974.17374048,5.69924009036542,1.51078433196528,178072.08918937988,9,alpleo
38.0,171476974.3737392,5.698207679073461,1.51078433196528,178068.3635755094,9,alpleo
43.0,171476974.57373792,5.697175234176874,1.5107843319652798,178064.6380009498,9,alpleo
46.0,171476974.77373666,5.696142794279001,1.5117756221755128,178060.91269900094,9,alpleo
57.0,171476974.9737354,5.6951102600819254,1.5117756221755128,178057.18722893027,9,alpleo
50.0,171476975.17373416,5.694077681476318,1.5110500246377152,178053.46181047443,9,alpleo
59.0,171476975.37373286,5.693045095202389,1.5117756221755128,178049.736599936,9,alpleo
49.0,171476975.5737316,5.692012451075299,1.511775622175513,178046.0113378182,9,alpleo
55.0,171476975.77373028,5.6909797374447475,1.5088017515448149,178042.28607708545,9,alpleo
60.0,171476975.97372904,5.6899470109966455,1.51078433196528,178038.56095068494,9,alpleo
40.0,171476976.17372775,5.688914250587516,1.51078433196528,178034.83590390906,9,alpleo
51.0,171476976.3737265,5.687881406148258,1.5117756221755128,178031.11079604027,9,alpleo
41.0,171476976.5737252,5.68684854578337,1.5127669123857457,178027.38578613012,9,alpleo
53.0,171476976.77372396,5.685815658453942,1.5078104613345824,178023.66092691704,9,alpleo
52.0,171476976.97372264,5.68478268962007,1.5117756221755128,178019.9359644687,9,alpleo
51.0,171476977.17372137,5.683749680698781,1.5107843319652798,178016.21104904558,9,alpleo
55.0,171476977.37372008,5.682716669794662,1.5117756221755128,178012.48637401834,9,alpleo
48.0,171476977.57371885,5.681683584738823,1.5127669123857457,178008.76158696116,9,alpleo
33.0,171476977.77371755,5.680650448952744,1.5127669123857457,178005.0368594857,9,alpleo
59.0,171476977.9737163,5.67961729591383,1.5097930417550476,178001.31227114785,9,alpleo
37.0,171476978.173715,5.678584088201965,1.5127669123857457,177997.58766704868,9,alpleo
50.0,171476978.37371373,5.677550811138674,1.51078433196528,177993.86306483534,9,alpleo
49.0,171476978.57371244,5.676517534480662,1.511775622175513,177990.1386210457,9,alpleo
43.0,171476978.77371117,5.675484199949666,1.511775622175513,177986.41420483458,9,alpleo
48.0,171476978.97370988,5.674450796253151,1.5127669123857457,177982.68975047924,9,alpleo
46.0,171476979.17370862,5.6734173730309525,1.5127669123857457,177978.965398547,9,alpleo
59.0,171476979.37370738,5.672383921385911,1.5107843319652798,177975.2411987019,9,alpleo
59.0,171476979.57370606,5.671350394505689,1.511775622175513,177971.51688801998,9,alpleo
48.0,171476979.7737048,5.670316827957451,1.5127669123857457,177967.79266343277,9,alpleo
61.0,171476979.9737035,5.669283248652498,1.50906744421725,177964.0686129788,9,alpleo
53.0,171476980.1737022,5.668249601283791,1.51078433196528,177960.34448322185,9,alpleo
48.0,171476980.37370095,5.667215900302469,1.5117756221755128,177956.62041578387,9,alpleo
45.0,171476980.57369968,5.666182189685558,1.5127669123857457,177952.89647892263,9,alpleo
47.0,171476980.77369842,5.665148416140139,1.5088017515448149,177949.1725364,9,alpleo
56.0,171476980.9736972,5.664114578039787,1.5117756221755128,177945.44858955956,9,alpleo
49.0,171476981.1736959,5.663080731214851,1.5097930417550471,177941.72477205336,9,alpleo
45.0,171476981.3736946,5.662046839391968,1.5080761540070171,177938.00104721027,9,alpleo
57.0,171476981.5736933,5.661012886497363,1.5097930417550471,177934.27727439773,9,alpleo
49.0,171476981.77369207,5.659978880736417,1.511775622175513,177930.55352338625,9,alpleo
39.0,171476981.97369078,5.658944875655558,1.5117756221755128,177926.83001031817,9,alpleo
47.0,171476982.17368948,5.657910787624046,1.5127669123857457,177923.1063558192,9,alpleo
45.0,171476982.37368825,5.656876654955349,1.5117756221755128,177919.38279290593,9,alpleo
48.0,171476982.57368696,5.6558425261216305,1.5107843319652803,177915.65942417306,9,alpleo
53.0,171476982.7736857,5.654808304837823,1.5117756221755128,177911.93592508882,9,alpleo
50.0,171476982.9736844,5.653774041226127,1.5127669123857457,177908.21251554132,9,alpleo
56.0,171476983.17368314,5.652739770015687,1.5127669123857457,177904.48923411517,9,alpleo
45.0,171476983.37368184,5.65170543002264,1.51078433196528,177900.7659532921,9,alpleo
52.0,171476983.57368058,5.65067104179838,1.5127669123857457,177897.0426893071,9,alpleo
46.0,171476983.77367932,5.64963662169153,1.5107843319652798,177893.3195025341,9,alpleo
44.0,171476983.97367805,5.648602166277636,1.509793041755047,177889.59643619836,9,alpleo
55.0,171476984.17367673,5.6475676532763215,1.5117756221755128,177885.87331797864,9,alpleo
66.0,171476984.3736755,5.646533089426726,1.5107843319652803,177882.15025952563,9,alpleo
42.0,171476984.5736742,5.645498516687378,1.511775622175513,177878.42737021347,9,alpleo
57.0,171476984.77367294,5.644463864118335,1.51078433196528,177874.70437532582,9,alpleo
43.0,171476984.97367162,5.643429167049373,1.511775622175513,177870.9814722126,9,alpleo
51.0,171476985.17367038,5.642394470429569,1.5117756221755128,177867.2587276696,9,alpleo
52.0,171476985.3736691,5.641359699257469,1.511775622175513,177863.53595137707,9,alpleo
44.0,171476985.57366785,5.640324867102721,1.5117756221755128,177859.81316666064,9,alpleo
58.0,171476985.77366653,5.639290023621763,1.5080761540070171,177856.09051428107,9,alpleo
48.0,171476985.97366527,5.638255126800285,1.5127669123857457,177852.3679246107,9,alpleo
44.0,171476986.173664,5.637220179670719,1.5117756221755128,177848.64531421103,9,alpleo
58.0,171476986.37366274,5.636185201039248,1.5097930417550476,177844.922819849,9,alpleo
57.0,171476986.57366142,5.635150176314818,1.5117756221755128,177841.20037966085,9,alpleo
52.0,171476986.7736602,5.634115100066902,1.5100587344274825,177837.47792034785,9,alpleo
42.0,171476986.97365892,5.633079970118701,1.5127669123857457,177833.75552350507,9,alpleo
54.0,171476987.17365766,5.63204483888935,1.51078433196528,177830.0332872441,9,alpleo
47.0,171476987.37365636,5.631009627901482,1.51078433196528,177826.31098555843,9,alpleo
57.0,171476987.57365507,5.6299743606446455,1.5100587344274825,177822.58870965286,9,alpleo
60.0,171476987.7736538,5.628939101285901,1.5127669123857457,177818.86662309416,9,alpleo
51.0,171476987.97365254,5.627903763408449,1.511775622175513,177815.14450913816,9,alpleo
46.0,171476988.17365125,5.626868372817762,1.5127669123857457,177811.42237752725,9,alpleo
49.0,171476988.37364998,5.625832971038446,1.5127669123857457,177807.7004182405,9,alpleo
58.0,171476988.5736487,5.624797503101551,1.5097930417550471,177803.97845654603,9,alpleo
66.0,171476988.77364743,5.623761993769267,1.5078104613345824,177800.2565034802,9,alpleo
52.0,171476988.97364616,5.622726439844216,1.5107843319652803,177796.53464265668,9,alpleo
48.0,171476989.17364487,5.621690873092696,1.511775622175513,177792.81291591784,9,alpleo
50.0,171476989.37364364,5.620655221984314,1.51078433196528,177789.0910889,9,alpleo
61.0,171476989.57364234,5.619619520167012,1.5117756221755128,177785.36932152128,9,alpleo
68.0,171476989.7736411,5.618583835761484,1.5080761540070173,177781.6477722788,9,alpleo
70.0,171476989.9736398,5.617548057402319,1.5070848637967844,177777.9261338906,9,alpleo
67.0,171476990.17363852,5.616512230799989,1.5097930417550471,177774.20451239002,9,alpleo
72.0,171476990.37363723,5.615476413924064,1.5080761540070171,177770.48311820033,9,alpleo
57.0,171476990.573636,5.614440503289846,1.5088017515448147,177766.76163464235,9,alpleo
59.0,171476990.7736347,5.613404551654113,1.5088017515448147,177763.04015921385,9,alpleo
55.0,171476990.9736334,5.612368582371343,1.5117756221755128,177759.31886343204,9,alpleo
54.0,171476991.17363217,5.611332562601903,1.5100587344274825,177755.5975872178,9,alpleo
67.0,171476991.37363088,5.610296479598485,1.5117756221755128,177751.87626591473,9,alpleo
55.0,171476991.57362962,5.609260360320028,1.51078433196528,177748.15506623092,9,alpleo
67.0,171476991.77362832,5.6082242331330585,1.5083418466794518,177744.43399509497,9,alpleo
53.0,171476991.97362706,5.60718801454159,1.5127669123857457,177740.71283247453,9,alpleo
60.0,171476992.17362577,5.606151759974639,1.5107843319652798,177736.9917514595,9,alpleo
62.0,171476992.3736245,5.6051155023599915,1.5117756221755128,177733.2708328769,9,alpleo
60.0,171476992.5736232,5.60407915793207,1.5100587344274825,177729.54985721994,9,alpleo
52.0,171476992.77362195,5.603042771491477,1.5117756221755128,177725.82889090868,9,alpleo
53.0,171476992.97362065,5.602006386848802,1.51078433196528,177722.10816070825,9,alpleo
60.0,171476993.1736194,5.6009699142791165,1.5107843319652803,177718.3873346476,9,alpleo
64.0,171476993.3736181,5.599933398407987,1.5066249589314216,177714.6665195696,9,alpleo
59.0,171476993.57361686,5.59889685394503,1.5097930417550476,177710.9458575486,9,alpleo
57.0,171476993.77361554,5.597860283127752,1.5100587344274825,177707.22526602563,9,alpleo
55.0,171476993.9736143,5.596823632265119,1.5080761540070171,177703.50460891094,9,alpleo
58.0,171476994.173613,5.595786950268647,1.5093331368896847,177699.7840680334,9,alpleo
61.0,171476994.37361175,5.594750259488446,1.5100587344274825,177696.06365677636,9,alpleo
52.0,171476994.57361045,5.593713473282243,1.511775622175513,177692.3431581219,9,alpleo
62.0,171476994.7736092,5.592676659376267,1.5097930417550476,177688.6227317792,9,alpleo
58.0,171476994.9736079,5.591639842553433,1.5127669123857457,177684.90250787296,9,alpleo
63.0,171476995.17360663,5.590602926096378,1.50906744421725,177681.18216177705,9,alpleo
70.0,171476995.37360534,5.589565976515097,1.5107843319652798,177677.46185441088,9,alpleo
61.0,171476995.5736041,5.588529024021502,1.51078433196528,177673.7417893132,9,alpleo
61.0,171476995.7736028,5.587491991889476,1.5110500246377152,177670.0216185158,9,alpleo
79.0,171476995.97360152,5.586454908628977,1.5090674442172496,177666.30146757656,9,alpleo
54.0,171476996.1736003,5.585417807972496,1.51078433196528,177662.58149602613,9,alpleo
69.0,171476996.373599,5.584380666259481,1.511775622175513,177658.86153288282,9,alpleo
53.0,171476996.5735977,5.583343447270409,1.5078104613345824,177655.14154127613,9,alpleo
65.0,171476996.77359647,5.582306213373324,1.51078433196528,177651.42168620217,9,alpleo
70.0,171476996.97359517,5.581268947271432,1.5097930417550476,177647.70190839432,9,alpleo
74.0,171476997.1735939,5.580231595793569,1.507810461334582,177643.982071854,9,alpleo
68.0,171476997.37359262,5.5791942116276125,1.5117756221755128,177640.26227357943,9,alpleo
76.0,171476997.57359135,5.578156834752598,1.5075732850101098,177636.54274474998,9,alpleo
64.0,171476997.77359006,5.577119357217284,1.51078433196528,177632.82305571574,9,alpleo
72.0,171476997.97358876,5.576081849728269,1.5078104613345824,177629.10344168573,9,alpleo
72.0,171476998.17358753,5.57504431428407,1.51078433196528,177625.3839793381,9,alpleo
64.0,171476998.37358627,5.57400672912741,1.5107843319652798,177621.6644957345,9,alpleo
68.0,171476998.573585,5.572969077465924,1.5090674442172496,177617.94501080635,9,alpleo
77.0,171476998.77358374,5.571931423270201,1.5097930417550476,177614.22572739344,9,alpleo
62.0,171476998.97358242,5.570893707430859,1.5100587344274825,177610.50639671757,9,alpleo
78.0,171476999.17358115,5.5698559213085055,1.5097930417550476,177606.7870688408,9,alpleo
80.0,171476999.3735799,5.568818126622248,1.5063592662589866,177603.06787041284,9,alpleo
85.0,171476999.5735786,5.567780291993978,1.5097930417550471,177599.34875881884,9,alpleo
88.0,171476999.77357733,5.566742377665006,1.5043766858385215,177595.62958127205,9,alpleo
72.0,171476999.97357607,5.565704436619314,1.5073505564692196,177591.91047466974,9,alpleo
85.0,171477000.1735748,5.564666483657901,1.5071880542478377,177588.19158116038,9,alpleo
69.0,171477000.37357348,5.5636284457893215,1.5060935735865515,177584.4725484473,9,alpleo
